Carcass,Unit,Visibility,GroundCover,Season,HabitatType,Split,SearchSchedule,Size
1848,4,H,B,WS,HT2,C2,2,S
1849,5,L,A,SF,HT1,C2,3,XL
1850,5,L,A,SF,HT1,C2,3,XL
1851,5,L,A,SF,HT1,C2,3,XL
1852,5,L,A,SF,HT1,C2,3,XL
1853,5,L,A,WS,HT1,C1,3,XL
1854,5,L,A,WS,HT1,C1,3,XL
1855,5,L,A,WS,HT1,C1,3,XL
1856,5,L,A,WS,HT1,C1,3,XL
1857,5,L,A,WS,HT1,C2,3,XL
1858,5,L,A,WS,HT1,C2,3,XL
1859,5,L,A,WS,HT1,C2,3,XL
1860,5,L,A,WS,HT1,C2,3,XL
1861,5,L,A,WS,HT2,C1,3,XL
1862,5,L,A,WS,HT2,C1,3,XL
1863,5,L,A,WS,HT2,C1,3,XL
1864,5,L,A,WS,HT2,C1,3,XL
1865,5,L,A,WS,HT2,C2,3,XL
1866,5,L,A,WS,HT2,C2,3,XL
1867,5,L,A,WS,HT2,C2,3,XL
1868,5,L,A,WS,HT2,C2,3,XL
1869,5,L,A,WS,HT2,C2,3,XL
1870,5,L,B,SF,HT2,C1,3,XL
1871,5,L,B,SF,HT2,C1,3,XL
1872,5,L,B,SF,HT2,C1,3,XL
1873,5,L,B,SF,HT2,C1,3,XL
1874,5,L,B,SF,HT2,C1,3,XL
1875,5,L,B,SF,HT2,C1,3,XL
1876,5,L,B,WS,HT1,C2,3,XL
1877,5,L,B,WS,HT1,C2,3,XL
1878,5,L,B,WS,HT1,C2,3,XL
1879,5,L,B,WS,HT1,C2,3,XL
1880,5,L,B,WS,HT1,C2,3,XL
1881,5,L,B,WS,HT1,C2,3,XL
1882,5,L,B,WS,HT2,C1,3,XL
1883,5,L,B,WS,HT2,C1,3,XL
1884,5,L,B,WS,HT2,C1,3,XL
1885,5,L,B,WS,HT2,C1,3,XL
1886,5,L,B,WS,HT2,C2,3,XL
1887,5,L,B,WS,HT2,C2,3,XL
1888,5,L,B,WS,HT2,C2,3,XL
1889,5,L,B,WS,HT2,C2,3,XL
1890,5,M,A,WS,HT2,C2,3,XL
1891,5,M,A,WS,HT2,C2,3,XL
1892,5,M,A,WS,HT2,C2,3,XL
1893,5,M,A,WS,HT2,C2,3,XL
1894,5,M,A,WS,HT2,C2,3,XL
1895,5,M,A,WS,HT2,C2,3,XL
1896,5,M,B,SF,HT2,C1,3,XL
1897,5,M,B,SF,HT2,C1,3,XL
1898,5,M,B,SF,HT2,C1,3,XL
1899,5,H,A,WS,HT1,C1,3,XL
1900,5,H,A,WS,HT1,C1,3,XL
1901,5,H,A,WS,HT1,C1,3,XL
1902,5,L,A,SF,HT1,C1,3,L
1903,5,L,A,SF,HT1,C1,3,L
1904,5,L,A,SF,HT1,C1,3,L
1905,5,L,A,SF,HT1,C2,3,L
1906,5,L,A,SF,HT1,C2,3,L
1907,5,L,A,SF,HT1,C2,3,L
1908,5,L,A,SF,HT1,C2,3,L
1909,5,L,A,SF,HT1,C2,3,L
1910,5,L,A,WS,HT1,C1,3,L
1911,5,L,A,WS,HT1,C1,3,L
1912,5,L,A,WS,HT1,C1,3,L
1913,5,L,A,WS,HT1,C1,3,L
1914,5,L,A,WS,HT1,C2,3,L
1915,5,L,A,WS,HT1,C2,3,L
1916,5,L,A,WS,HT1,C2,3,L
1917,5,L,A,WS,HT1,C2,3,L
1918,5,L,A,WS,HT1,C2,3,L
1919,5,L,A,WS,HT2,C1,3,L
1920,5,L,A,WS,HT2,C1,3,L
1921,5,L,A,WS,HT2,C1,3,L
1922,5,L,A,WS,HT2,C2,3,L
1923,5,L,A,WS,HT2,C2,3,L
1924,5,L,A,WS,HT2,C2,3,L
1925,5,L,A,WS,HT2,C2,3,L
1926,5,L,A,WS,HT2,C2,3,L
1927,5,L,B,SF,HT2,C1,3,L
1928,5,L,B,SF,HT2,C1,3,L
1929,5,L,B,SF,HT2,C1,3,L
1930,5,L,B,SF,HT2,C1,3,L
1931,5,L,B,SF,HT2,C2,3,L
1932,5,L,B,SF,HT2,C2,3,L
1933,5,L,B,SF,HT2,C2,3,L
1934,5,L,B,WS,HT1,C2,3,L
1935,5,L,B,WS,HT1,C2,3,L
1936,5,L,B,WS,HT1,C2,3,L
1937,5,L,B,WS,HT1,C2,3,L
1938,5,L,B,WS,HT2,C1,3,L
1939,5,L,B,WS,HT2,C1,3,L
1940,5,L,B,WS,HT2,C1,3,L
1941,5,L,B,WS,HT2,C1,3,L
1942,5,L,B,WS,HT2,C2,3,L
1943,5,L,B,WS,HT2,C2,3,L
1944,5,L,B,WS,HT2,C2,3,L
1945,5,L,B,WS,HT2,C2,3,L
1946,5,M,A,SF,HT1,C1,3,L
1947,5,M,A,SF,HT1,C1,3,L
1948,5,M,A,SF,HT1,C1,3,L
1949,5,M,A,SF,HT1,C1,3,L
1950,5,M,A,SF,HT1,C1,3,L
1951,5,M,A,SF,HT1,C1,3,L
1952,5,M,A,WS,HT1,C2,3,L
1953,5,M,A,WS,HT1,C2,3,L
1954,5,M,A,WS,HT1,C2,3,L
1955,5,M,A,WS,HT1,C2,3,L
1956,5,M,A,WS,HT1,C2,3,L
1957,5,M,A,WS,HT1,C2,3,L
1958,5,M,A,WS,HT2,C2,3,L
1959,5,M,A,WS,HT2,C2,3,L
1960,5,M,A,WS,HT2,C2,3,L
1961,5,M,A,WS,HT2,C2,3,L
1962,5,M,A,WS,HT2,C2,3,L
1963,5,M,B,SF,HT2,C1,3,L
1964,5,M,B,SF,HT2,C1,3,L
1965,5,M,B,SF,HT2,C1,3,L
1966,5,M,B,SF,HT2,C1,3,L
1967,5,M,B,WS,HT2,C1,3,L
1968,5,M,B,WS,HT2,C1,3,L
1969,5,M,B,WS,HT2,C1,3,L
1970,5,M,B,WS,HT2,C1,3,L
1971,5,M,B,WS,HT2,C1,3,L
1972,5,M,B,WS,HT2,C1,3,L
1973,5,H,A,WS,HT1,C1,3,L
1974,5,H,A,WS,HT1,C1,3,L
1975,5,H,A,WS,HT1,C1,3,L
1976,5,H,A,WS,HT1,C2,3,L
1977,5,H,A,WS,HT1,C2,3,L
1978,5,H,A,WS,HT1,C2,3,L
1979,5,H,A,WS,HT1,C2,3,L
1980,5,H,A,WS,HT1,C2,3,L
1981,5,H,A,WS,HT2,C2,3,L
1982,5,H,A,WS,HT2,C2,3,L
1983,5,H,A,WS,HT2,C2,3,L
1984,5,H,B,WS,HT1,C1,3,L
1985,5,H,B,WS,HT1,C1,3,L
1986,5,H,B,WS,HT1,C1,3,L
1987,5,H,B,WS,HT1,C1,3,L
1988,5,H,B,WS,HT1,C1,3,L
1989,5,H,B,WS,HT1,C2,3,L
1990,5,H,B,WS,HT1,C2,3,L
1991,5,H,B,WS,HT1,C2,3,L
1992,5,H,B,WS,HT1,C2,3,L
1993,5,H,B,WS,HT1,C2,3,L
1994,5,H,B,WS,HT1,C2,3,L
1995,5,L,A,SF,HT1,C1,3,M
1996,5,L,A,SF,HT1,C1,3,M
1997,5,L,A,SF,HT1,C1,3,M
1998,5,L,A,SF,HT1,C1,3,M
1999,5,L,A,SF,HT1,C1,3,M
2000,5,L,A,SF,HT1,C2,3,M
2001,5,L,A,SF,HT1,C2,3,M
2002,5,L,A,SF,HT1,C2,3,M
2003,5,L,A,SF,HT1,C2,3,M
2004,5,L,A,SF,HT2,C2,3,M
2005,5,L,A,SF,HT2,C2,3,M
2006,5,L,A,SF,HT2,C2,3,M
2007,5,L,A,WS,HT1,C1,3,M
2008,5,L,A,WS,HT1,C1,3,M
2009,5,L,A,WS,HT1,C1,3,M
2010,5,L,A,WS,HT1,C1,3,M
2011,5,L,A,WS,HT1,C1,3,M
2012,5,L,A,WS,HT1,C1,3,M
2013,5,L,A,WS,HT1,C2,3,M
2014,5,L,A,WS,HT1,C2,3,M
2015,5,L,A,WS,HT1,C2,3,M
2016,5,L,A,WS,HT1,C2,3,M
2017,5,L,A,WS,HT1,C2,3,M
2018,5,L,A,WS,HT2,C1,3,M
2019,5,L,A,WS,HT2,C1,3,M
2020,5,L,A,WS,HT2,C1,3,M
2021,5,L,A,WS,HT2,C1,3,M
2022,5,L,A,WS,HT2,C1,3,M
2023,5,L,A,WS,HT2,C1,3,M
2024,5,L,A,WS,HT2,C2,3,M
2025,5,L,A,WS,HT2,C2,3,M
2026,5,L,A,WS,HT2,C2,3,M
2027,5,L,A,WS,HT2,C2,3,M
2028,5,L,B,SF,HT1,C1,3,M
2029,5,L,B,SF,HT1,C1,3,M
2030,5,L,B,SF,HT1,C1,3,M
2031,5,L,B,SF,HT2,C1,3,M
2032,5,L,B,SF,HT2,C1,3,M
2033,5,L,B,SF,HT2,C1,3,M
2034,5,L,B,SF,HT2,C1,3,M
2035,5,L,B,SF,HT2,C1,3,M
2036,5,L,B,SF,HT2,C1,3,M
2037,5,L,B,SF,HT2,C2,3,M
2038,5,L,B,SF,HT2,C2,3,M
2039,5,L,B,SF,HT2,C2,3,M
2040,5,L,B,SF,HT2,C2,3,M
2041,5,L,B,WS,HT1,C2,3,M
2042,5,L,B,WS,HT1,C2,3,M
2043,5,L,B,WS,HT1,C2,3,M
2044,5,L,B,WS,HT1,C2,3,M
2045,5,L,B,WS,HT2,C1,3,M
2046,5,L,B,WS,HT2,C1,3,M
2047,5,L,B,WS,HT2,C1,3,M
2048,5,L,B,WS,HT2,C1,3,M
2049,5,L,B,WS,HT2,C2,3,M
2050,5,L,B,WS,HT2,C2,3,M
2051,5,L,B,WS,HT2,C2,3,M
2052,5,L,B,WS,HT2,C2,3,M
2053,5,M,A,SF,HT1,C1,3,M
2054,5,M,A,SF,HT1,C1,3,M
2055,5,M,A,SF,HT1,C1,3,M
2056,5,M,A,SF,HT1,C1,3,M
2057,5,M,A,SF,HT2,C2,3,M
2058,5,M,A,SF,HT2,C2,3,M
2059,5,M,A,SF,HT2,C2,3,M
2060,5,M,A,SF,HT2,C2,3,M
2061,5,M,A,WS,HT1,C2,3,M
2062,5,M,A,WS,HT1,C2,3,M
2063,5,M,A,WS,HT1,C2,3,M
2064,5,M,A,WS,HT1,C2,3,M
2065,5,M,A,WS,HT2,C2,3,M
2066,5,M,A,WS,HT2,C2,3,M
2067,5,M,A,WS,HT2,C2,3,M
2068,5,M,B,SF,HT1,C1,3,M
2069,5,M,B,SF,HT1,C1,3,M
2070,5,M,B,SF,HT1,C1,3,M
2071,5,M,B,SF,HT1,C1,3,M
2072,5,M,B,SF,HT1,C1,3,M
2073,5,M,B,SF,HT2,C1,3,M
2074,5,M,B,SF,HT2,C1,3,M
2075,5,M,B,SF,HT2,C1,3,M
2076,5,M,B,SF,HT2,C2,3,M
2077,5,M,B,SF,HT2,C2,3,M
2078,5,M,B,SF,HT2,C2,3,M
2079,5,M,B,SF,HT2,C2,3,M
2080,5,M,B,WS,HT2,C1,3,M
2081,5,M,B,WS,HT2,C1,3,M
2082,5,M,B,WS,HT2,C1,3,M
2083,5,M,B,WS,HT2,C2,3,M
2084,5,M,B,WS,HT2,C2,3,M
2085,5,M,B,WS,HT2,C2,3,M
2086,5,M,B,WS,HT2,C2,3,M
2087,5,M,B,WS,HT2,C2,3,M
2088,5,M,B,WS,HT2,C2,3,M
2089,5,H,A,SF,HT1,C2,3,M
2090,5,H,A,SF,HT1,C2,3,M
2091,5,H,A,SF,HT1,C2,3,M
2092,5,H,A,SF,HT1,C2,3,M
2093,5,H,A,WS,HT1,C1,3,M
2094,5,H,A,WS,HT1,C1,3,M
2095,5,H,A,WS,HT1,C1,3,M
2096,5,H,A,WS,HT1,C1,3,M
2097,5,H,A,WS,HT1,C2,3,M
2098,5,H,A,WS,HT1,C2,3,M
2099,5,H,A,WS,HT1,C2,3,M
2100,5,H,A,WS,HT1,C2,3,M
2101,5,H,A,WS,HT1,C2,3,M
2102,5,H,A,WS,HT2,C1,3,M
2103,5,H,A,WS,HT2,C1,3,M
2104,5,H,A,WS,HT2,C1,3,M
2105,5,H,A,WS,HT2,C1,3,M
2106,5,H,A,WS,HT2,C2,3,M
2107,5,H,A,WS,HT2,C2,3,M
2108,5,H,A,WS,HT2,C2,3,M
2109,5,H,A,WS,HT2,C2,3,M
2110,5,H,B,SF,HT1,C2,3,M
2111,5,H,B,SF,HT1,C2,3,M
2112,5,H,B,SF,HT1,C2,3,M
2113,5,H,B,SF,HT1,C2,3,M
2114,5,H,B,SF,HT2,C2,3,M
2115,5,H,B,SF,HT2,C2,3,M
2116,5,H,B,SF,HT2,C2,3,M
2117,5,H,B,WS,HT1,C1,3,M
2118,5,H,B,WS,HT1,C1,3,M
2119,5,H,B,WS,HT1,C1,3,M
2120,5,H,B,WS,HT1,C2,3,M
2121,5,H,B,WS,HT1,C2,3,M
2122,5,H,B,WS,HT1,C2,3,M
2123,5,H,B,WS,HT1,C2,3,M
2124,5,H,B,WS,HT1,C2,3,M
2125,5,L,A,SF,HT1,C1,3,S
2126,5,L,A,SF,HT1,C1,3,S
2127,5,L,A,SF,HT1,C1,3,S
2128,5,L,A,SF,HT1,C1,3,S
2129,5,L,A,SF,HT1,C1,3,S
2130,5,L,A,SF,HT1,C2,3,S
2131,5,L,A,SF,HT1,C2,3,S
2132,5,L,A,SF,HT1,C2,3,S
2133,5,L,A,SF,HT1,C2,3,S
2134,5,L,A,SF,HT1,C2,3,S
2135,5,L,A,SF,HT1,C2,3,S
2136,5,L,A,SF,HT2,C2,3,S
2137,5,L,A,SF,HT2,C2,3,S
2138,5,L,A,SF,HT2,C2,3,S
2139,5,L,A,SF,HT2,C2,3,S
2140,5,L,A,WS,HT1,C1,3,S
2141,5,L,A,WS,HT1,C1,3,S
2142,5,L,A,WS,HT1,C1,3,S
2143,5,L,A,WS,HT1,C2,3,S
2144,5,L,A,WS,HT1,C2,3,S
2145,5,L,A,WS,HT1,C2,3,S
2146,5,L,A,WS,HT1,C2,3,S
2147,5,L,A,WS,HT2,C1,3,S
2148,5,L,A,WS,HT2,C1,3,S
2149,5,L,A,WS,HT2,C1,3,S
2150,5,L,A,WS,HT2,C1,3,S
2151,5,L,A,WS,HT2,C1,3,S
2152,5,L,A,WS,HT2,C1,3,S
2153,5,L,A,WS,HT2,C2,3,S
2154,5,L,A,WS,HT2,C2,3,S
2155,5,L,A,WS,HT2,C2,3,S
2156,5,L,A,WS,HT2,C2,3,S
2157,5,L,B,SF,HT1,C1,3,S
2158,5,L,B,SF,HT1,C1,3,S
2159,5,L,B,SF,HT1,C1,3,S
2160,5,L,B,SF,HT1,C1,3,S
2161,5,L,B,SF,HT1,C1,3,S
2162,5,L,B,SF,HT2,C1,3,S
2163,5,L,B,SF,HT2,C1,3,S
2164,5,L,B,SF,HT2,C1,3,S
2165,5,L,B,SF,HT2,C1,3,S
2166,5,L,B,SF,HT2,C1,3,S
2167,5,L,B,SF,HT2,C2,3,S
2168,5,L,B,SF,HT2,C2,3,S
2169,5,L,B,SF,HT2,C2,3,S
2170,5,L,B,SF,HT2,C2,3,S
2171,5,L,B,SF,HT2,C2,3,S
2172,5,L,B,SF,HT2,C2,3,S
2173,5,L,B,WS,HT1,C2,3,S
2174,5,L,B,WS,HT1,C2,3,S
2175,5,L,B,WS,HT1,C2,3,S
2176,5,L,B,WS,HT1,C2,3,S
2177,5,L,B,WS,HT2,C1,3,S
2178,5,L,B,WS,HT2,C1,3,S
2179,5,L,B,WS,HT2,C1,3,S
2180,5,L,B,WS,HT2,C1,3,S
2181,5,L,B,WS,HT2,C1,3,S
2182,5,L,B,WS,HT2,C1,3,S
2183,5,L,B,WS,HT2,C2,3,S
2184,5,L,B,WS,HT2,C2,3,S
2185,5,L,B,WS,HT2,C2,3,S
2186,5,M,A,SF,HT1,C1,3,S
2187,5,M,A,SF,HT1,C1,3,S
2188,5,M,A,SF,HT1,C1,3,S
2189,5,M,A,SF,HT1,C1,3,S
2190,5,M,A,SF,HT2,C1,3,S
2191,5,M,A,SF,HT2,C1,3,S
2192,5,M,A,SF,HT2,C1,3,S
2193,5,M,A,SF,HT2,C1,3,S
2194,5,M,A,SF,HT2,C1,3,S
2195,5,M,A,SF,HT2,C2,3,S
2196,5,M,A,SF,HT2,C2,3,S
2197,5,M,A,SF,HT2,C2,3,S
2198,5,M,A,SF,HT2,C2,3,S
2199,5,M,A,WS,HT1,C1,3,S
2200,5,M,A,WS,HT1,C1,3,S
2201,5,M,A,WS,HT1,C1,3,S
2202,5,M,A,WS,HT1,C2,3,S
2203,5,M,A,WS,HT1,C2,3,S
2204,5,M,A,WS,HT1,C2,3,S
2205,5,M,A,WS,HT1,C2,3,S
2206,5,M,A,WS,HT2,C1,3,S
2207,5,M,A,WS,HT2,C1,3,S
2208,5,M,A,WS,HT2,C1,3,S
2209,5,M,A,WS,HT2,C1,3,S
2210,5,M,A,WS,HT2,C1,3,S
2211,5,M,A,WS,HT2,C1,3,S
2212,5,M,A,WS,HT2,C2,3,S
2213,5,M,A,WS,HT2,C2,3,S
2214,5,M,A,WS,HT2,C2,3,S
2215,5,M,B,SF,HT1,C1,3,S
2216,5,M,B,SF,HT1,C1,3,S
2217,5,M,B,SF,HT1,C1,3,S
2218,5,M,B,SF,HT2,C1,3,S
2219,5,M,B,SF,HT2,C1,3,S
2220,5,M,B,SF,HT2,C1,3,S
2221,5,M,B,SF,HT2,C1,3,S
2222,5,M,B,SF,HT2,C1,3,S
2223,5,M,B,SF,HT2,C2,3,S
2224,5,M,B,SF,HT2,C2,3,S
2225,5,M,B,SF,HT2,C2,3,S
2226,5,M,B,SF,HT2,C2,3,S
2227,5,M,B,SF,HT2,C2,3,S
2228,5,M,B,WS,HT2,C1,3,S
2229,5,M,B,WS,HT2,C1,3,S
2230,5,M,B,WS,HT2,C1,3,S
2231,5,M,B,WS,HT2,C2,3,S
2232,5,M,B,WS,HT2,C2,3,S
2233,5,M,B,WS,HT2,C2,3,S
2234,5,H,A,SF,HT1,C2,3,S
2235,5,H,A,SF,HT1,C2,3,S
2236,5,H,A,SF,HT1,C2,3,S
2237,5,H,A,SF,HT1,C2,3,S
2238,5,H,A,SF,HT1,C2,3,S
2239,5,H,A,WS,HT1,C1,3,S
2240,5,H,A,WS,HT1,C1,3,S
2241,5,H,A,WS,HT1,C1,3,S
2242,5,H,A,WS,HT1,C1,3,S
2243,5,H,A,WS,HT1,C2,3,S
2244,5,H,A,WS,HT1,C2,3,S
2245,5,H,A,WS,HT1,C2,3,S
2246,5,H,A,WS,HT2,C1,3,S
2247,5,H,A,WS,HT2,C1,3,S
2248,5,H,A,WS,HT2,C1,3,S
2249,5,H,A,WS,HT2,C1,3,S
2250,5,H,A,WS,HT2,C1,3,S
2251,5,H,A,WS,HT2,C2,3,S
2252,5,H,A,WS,HT2,C2,3,S
2253,5,H,A,WS,HT2,C2,3,S
2254,5,H,B,SF,HT1,C2,3,S
2255,5,H,B,SF,HT1,C2,3,S
2256,5,H,B,SF,HT1,C2,3,S
2257,5,H,B,SF,HT2,C2,3,S
2258,5,H,B,SF,HT2,C2,3,S
2259,5,H,B,SF,HT2,C2,3,S
2260,5,H,B,WS,HT1,C1,3,S
2261,5,H,B,WS,HT1,C1,3,S
2262,5,H,B,WS,HT1,C1,3,S
2263,5,H,B,WS,HT1,C2,3,S
2264,5,H,B,WS,HT1,C2,3,S
2265,5,H,B,WS,HT1,C2,3,S
2266,5,H,B,WS,HT1,C2,3,S
2267,1,L,A,SF,HT1,C1,1,XL
2268,1,L,A,SF,HT1,C1,1,XL
2269,1,L,A,SF,HT1,C1,1,XL
2270,1,L,A,SF,HT1,C1,1,XL
2271,1,L,A,SF,HT1,C1,1,XL
2272,1,L,B,SF,HT1,C1,1,XL
2273,1,L,B,SF,HT1,C1,1,XL
2274,1,L,B,SF,HT1,C1,1,XL
2275,1,L,B,SF,HT1,C1,1,XL
2276,1,L,B,SF,HT1,C1,1,XL
2277,1,L,B,SF,HT1,C1,1,XL
2278,1,L,B,SF,HT1,C1,1,XL
2279,1,L,B,SF,HT1,C1,1,XL
2280,1,M,A,SF,HT1,C2,1,XL
2281,1,M,A,SF,HT1,C2,1,XL
2282,1,M,A,SF,HT1,C2,1,XL
2283,1,M,A,SF,HT1,C2,1,XL
2284,1,M,A,SF,HT1,C2,1,XL
2285,1,M,A,SF,HT1,C2,1,XL
2286,1,M,A,SF,HT2,C1,1,XL
2287,1,M,A,SF,HT2,C1,1,XL
2288,1,M,A,SF,HT2,C1,1,XL
2289,1,M,A,SF,HT2,C1,1,XL
2290,1,M,A,SF,HT2,C1,1,XL
2291,1,M,A,SF,HT2,C1,1,XL
2292,1,M,A,SF,HT2,C1,1,XL
2293,1,M,A,SF,HT2,C1,1,XL
2294,1,M,A,WS,HT1,C1,1,XL
2295,1,M,A,WS,HT1,C1,1,XL
2296,1,M,A,WS,HT1,C1,1,XL
2297,1,M,A,WS,HT1,C1,1,XL
2298,1,M,A,WS,HT1,C1,1,XL
2299,1,M,A,WS,HT1,C1,1,XL
2300,1,M,A,WS,HT1,C2,1,XL
2301,1,M,A,WS,HT1,C2,1,XL
2302,1,M,A,WS,HT1,C2,1,XL
2303,1,M,A,WS,HT1,C2,1,XL
2304,1,M,A,WS,HT1,C2,1,XL
2305,1,M,A,WS,HT1,C2,1,XL
2306,1,M,A,WS,HT1,C2,1,XL
2307,1,M,A,WS,HT2,C2,1,XL
2308,1,M,A,WS,HT2,C2,1,XL
2309,1,M,A,WS,HT2,C2,1,XL
2310,1,M,A,WS,HT2,C2,1,XL
2311,1,M,A,WS,HT2,C2,1,XL
2312,1,M,A,WS,HT2,C2,1,XL
2313,1,M,B,SF,HT1,C1,1,XL
2314,1,M,B,SF,HT1,C1,1,XL
2315,1,M,B,SF,HT1,C1,1,XL
2316,1,M,B,SF,HT1,C1,1,XL
2317,1,M,B,SF,HT1,C1,1,XL
2318,1,M,B,SF,HT1,C1,1,XL
2319,1,M,B,SF,HT1,C1,1,XL
2320,1,M,B,SF,HT1,C1,1,XL
2321,1,M,B,SF,HT2,C1,1,XL
2322,1,M,B,SF,HT2,C1,1,XL
2323,1,M,B,SF,HT2,C1,1,XL
2324,1,M,B,SF,HT2,C1,1,XL
2325,1,M,B,SF,HT2,C1,1,XL
2326,1,M,B,SF,HT2,C1,1,XL
2327,1,M,B,SF,HT2,C1,1,XL
2328,1,M,B,WS,HT1,C1,1,XL
2329,1,M,B,WS,HT1,C1,1,XL
2330,1,M,B,WS,HT1,C1,1,XL
2331,1,M,B,WS,HT1,C1,1,XL
2332,1,M,B,WS,HT1,C1,1,XL
2333,1,M,B,WS,HT1,C1,1,XL
2334,1,M,B,WS,HT1,C2,1,XL
2335,1,M,B,WS,HT1,C2,1,XL
2336,1,M,B,WS,HT1,C2,1,XL
2337,1,M,B,WS,HT1,C2,1,XL
2338,1,M,B,WS,HT1,C2,1,XL
2339,1,H,A,SF,HT2,C1,1,XL
2340,1,H,A,SF,HT2,C1,1,XL
2341,1,H,A,SF,HT2,C1,1,XL
2342,1,H,A,SF,HT2,C1,1,XL
2343,1,H,A,SF,HT2,C1,1,XL
2344,1,H,A,SF,HT2,C1,1,XL
2345,1,H,A,SF,HT2,C1,1,XL
2346,1,H,A,SF,HT2,C1,1,XL
2347,1,H,A,SF,HT2,C2,1,XL
2348,1,H,A,SF,HT2,C2,1,XL
2349,1,H,A,SF,HT2,C2,1,XL
2350,1,H,A,SF,HT2,C2,1,XL
2351,1,H,A,SF,HT2,C2,1,XL
2352,1,H,A,SF,HT2,C2,1,XL
2353,1,H,A,SF,HT2,C2,1,XL
2354,1,H,A,SF,HT2,C2,1,XL
2355,1,H,A,WS,HT1,C1,1,XL
2356,1,H,A,WS,HT1,C1,1,XL
2357,1,H,A,WS,HT1,C1,1,XL
2358,1,H,A,WS,HT1,C1,1,XL
2359,1,H,A,WS,HT1,C1,1,XL
2360,1,H,A,WS,HT1,C2,1,XL
2361,1,H,A,WS,HT1,C2,1,XL
2362,1,H,A,WS,HT1,C2,1,XL
2363,1,H,A,WS,HT1,C2,1,XL
2364,1,H,A,WS,HT1,C2,1,XL
2365,1,H,A,WS,HT1,C2,1,XL
2366,1,H,A,WS,HT2,C2,1,XL
2367,1,H,A,WS,HT2,C2,1,XL
2368,1,H,A,WS,HT2,C2,1,XL
2369,1,H,A,WS,HT2,C2,1,XL
2370,1,H,A,WS,HT2,C2,1,XL
2371,1,H,A,WS,HT2,C2,1,XL
2372,1,H,A,WS,HT2,C2,1,XL
2373,1,H,A,WS,HT2,C2,1,XL
2374,1,H,B,SF,HT1,C1,1,XL
2375,1,H,B,SF,HT1,C1,1,XL
2376,1,H,B,SF,HT1,C1,1,XL
2377,1,H,B,SF,HT1,C1,1,XL
2378,1,H,B,SF,HT1,C1,1,XL
2379,1,H,B,SF,HT1,C1,1,XL
2380,1,H,B,SF,HT2,C2,1,XL
2381,1,H,B,SF,HT2,C2,1,XL
2382,1,H,B,SF,HT2,C2,1,XL
2383,1,H,B,SF,HT2,C2,1,XL
2384,1,H,B,SF,HT2,C2,1,XL
2385,1,H,B,SF,HT2,C2,1,XL
2386,1,H,B,SF,HT2,C2,1,XL
2387,1,H,B,SF,HT2,C2,1,XL
2388,1,H,B,WS,HT1,C1,1,XL
2389,1,H,B,WS,HT1,C1,1,XL
2390,1,H,B,WS,HT1,C1,1,XL
2391,1,H,B,WS,HT1,C1,1,XL
2392,1,H,B,WS,HT1,C1,1,XL
2393,1,H,B,WS,HT2,C2,1,XL
2394,1,H,B,WS,HT2,C2,1,XL
2395,1,H,B,WS,HT2,C2,1,XL
2396,1,H,B,WS,HT2,C2,1,XL
2397,1,H,B,WS,HT2,C2,1,XL
2398,1,H,B,WS,HT2,C2,1,XL
2399,1,H,B,WS,HT2,C2,1,XL
2400,1,L,A,SF,HT1,C1,1,L
2401,1,L,A,SF,HT1,C1,1,L
2402,1,L,A,SF,HT1,C1,1,L
2403,1,L,A,SF,HT1,C1,1,L
2404,1,L,A,SF,HT1,C1,1,L
2405,1,L,A,SF,HT1,C1,1,L
2406,1,M,A,WS,HT1,C2,1,L
2407,1,M,A,WS,HT1,C2,1,L
2408,1,M,A,WS,HT1,C2,1,L
2409,1,M,A,WS,HT1,C2,1,L
2410,1,M,A,WS,HT1,C2,1,L
2411,1,M,B,WS,HT1,C1,1,L
2412,1,M,B,WS,HT1,C1,1,L
2413,1,M,B,WS,HT1,C1,1,L
2414,1,M,B,WS,HT1,C1,1,L
2415,1,M,B,WS,HT1,C1,1,L
2416,1,H,B,SF,HT1,C1,1,L
2417,1,H,B,SF,HT1,C1,1,L
2418,1,H,B,SF,HT1,C1,1,L
2419,1,H,B,SF,HT1,C1,1,L
2420,1,H,B,SF,HT1,C1,1,L
2421,1,H,B,SF,HT1,C1,1,L
2422,1,H,B,SF,HT1,C1,1,L
2423,1,H,B,SF,HT1,C1,1,L
2424,2,L,A,SF,HT1,C1,1,XL
2425,2,L,A,SF,HT1,C1,1,XL
2426,2,L,A,SF,HT1,C1,1,XL
2427,2,L,A,SF,HT1,C1,1,XL
2428,2,L,A,SF,HT1,C1,1,XL
2429,2,L,A,SF,HT1,C1,1,XL
2430,2,L,A,SF,HT1,C1,1,XL
2431,2,L,B,SF,HT1,C2,1,XL
2432,2,L,B,SF,HT1,C2,1,XL
2433,2,L,B,SF,HT1,C2,1,XL
2434,2,L,B,SF,HT1,C2,1,XL
2435,2,L,B,SF,HT1,C2,1,XL
2436,2,M,A,SF,HT2,C2,1,XL
2437,2,M,A,SF,HT2,C2,1,XL
2438,2,M,A,SF,HT2,C2,1,XL
2439,2,M,A,SF,HT2,C2,1,XL
2440,2,M,A,SF,HT2,C2,1,XL
2441,2,M,A,SF,HT2,C2,1,XL
2442,2,M,A,WS,HT1,C2,1,XL
2443,2,M,A,WS,HT1,C2,1,XL
2444,2,M,A,WS,HT1,C2,1,XL
